,Unnamed: 0,id_artists,name_artists_df,id_tracks_df,name_tracks_df,duration_m,genre,popularity_tracks_df,release_year,popularity_artists_df,followers,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
7783,7783,77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,7brQHA2CgQpcMBiOlfiXYb,Afraid,4.19,rock,76,2013,86.0,5906677.0,251187,0.464,0.701,-5.693,0.0411,0.00892,0.309,0.335,0.356,83.996,4
7784,7784,2q3GG88dVwuQPF4FmySr9I,The Score,6rrKbzJGGDlSZgLphopS49,Unstoppable,3.2,rock,76,2017,76.0,802641.0,192107,0.485,0.843,-3.993,0.0467,0.00129,1.01e-05,0.14,0.602,78.001,4
7785,7785,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,7nzsY8vlnKdvGOEE0rjAXZ,Arabella,3.46,rock,76,2013,87.0,11481777.0,207357,0.579,0.558,-6.986,0.0895,0.0202,1.26e-06,0.212,0.506,179.949,4
7786,7786,3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,1HXy5I3HTWq8OvxCn0z7G7,Heaven,2.99,country,76,2017,80.0,3281503.0,179507,0.677,0.556,-6.544,0.0306,0.263,0.0,0.105,0.521,80.009,4
7787,7787,12Chz98pHFMPJEknJQMWvI,Muse,3lPr8ghNDBLc2uZovNyLs9,Supermassive Black Hole,3.54,rock,76,2006,79.0,6378276.0,212440,0.668,0.921,-3.727,0.0439,0.0492,0.00517,0.0877,0.782,120.0,4
7788,7788,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,213x4gsFDm04hSqIUkg88w,On Top Of The World,3.2,rock,76,2012,89.0,33665795.0,192280,0.631,0.924,-5.589,0.146,0.0841,3.59e-06,0.084,0.755,100.045,4
7789,7789,0hDjKSKjl1DC7ovYTDJHe8,Bruno Major,2k9N4caeCIJLOWwWwssrEM,Easily,3.5,r&b,76,2017,70.0,541135.0,210240,0.772,0.256,-8.545,0.0481,0.491,0.00612,0.144,0.357,118.902,3
7790,7790,6u6AbTVrbabv27DLcSrF8i,Serena Isioma,0oHEteATZnAZuA9dl1dXF3,Sensitive,2.91,r&b,76,2020,63.0,49961.0,174720,0.601,0.649,-6.979,0.133,0.166,3.35e-05,0.165,0.351,89.73,4
7791,7791,3K2Srho6NCF3o9MswGR76H,Bakar,3NRql0A1Ef4RCvT473iqgD,Hell N Back,3.56,r&b,76,2019,67.0,170108.0,213573,0.584,0.684,-4.314,0.567,0.312,9.05e-05,0.112,0.72,210.164,4
7792,7792,6LuN9FCkKOj5PcnpouEgny,Khalid,1mpD5Q8IM32I4bF6eCpU74,Up All Night,2.62,r&b,76,2019,92.0,13728298.0,157220,0.665,0.712,-7.536,0.0527,0.00103,0.00342,0.102,0.669,93.989,4
7793,7793,6n4SsAp5VjvIBg3s9QCcPX,Masaki Suda,7AIj86wFWqm7X1TZ2hzHwS,虹,4.31,rock,76,2020,69.0,1296368.0,258733,0.548,0.6,-5.049,0.0297,0.071,0.0,0.192,0.296,143.961,4
7794,7794,0fiWOxhsBsQQvFDtxUQWo0,Brett Young,10M2Ex445zw585Ducldzkw,In Case You Didn't Know,3.75,country,76,2017,73.0,704548.0,224853,0.607,0.536,-7.306,0.0305,0.386,0.0,0.102,0.434,147.986,4
7795,7795,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,28cnXtME493VX9NOw9cIUh,Hurt,3.61,country,76,2002,79.0,4615328.0,216533,0.534,0.392,-7.636,0.0267,0.649,0.000227,0.0948,0.163,90.379,4
7796,7796,0fiWOxhsBsQQvFDtxUQWo0,Brett Young,3ySLzrN7950dpf1ncttONO,Lady,3.22,country,76,2020,73.0,704548.0,193416,0.408,0.523,-8.001,0.0353,0.417,9.58e-06,0.0877,0.428,169.954,4
7797,7797,2dIgFjalVxs4ThymZ67YCE,Stray Kids,7I0vl97TYZW86qYdgcD1qu,Back Door,3.15,pop,76,2020,80.0,4344654.0,189287,0.82,0.842,-3.853,0.272,0.157,0.0,0.112,0.653,107.952,4
7798,7798,0a1gHP0HAqALbEyxaD5Ngn,Rascal Flatts,2Fs18NaCDuluPG1DHGw1XG,Life is a Highway,4.61,country,76,2006,74.0,2749395.0,276320,0.582,0.952,-3.848,0.0731,0.00324,0.0,0.223,0.655,103.027,4
7799,7799,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,1raaNykBg1bDnWENUiglUA,Break My Heart,3.7,pop,76,2020,95.0,24123468.0,221820,0.73,0.729,-3.434,0.0886,0.167,1.39e-06,0.349,0.467,113.012,4
7800,7800,1I5eQkzyM8jCVZIM3k2bKL,Ember Island,2FX5HPP1FNNuLlt2UU9os7,Umbrella,3.96,pop,76,2017,66.0,68291.0,237794,0.349,0.446,-11.327,0.0522,0.827,0.00722,0.0808,0.141,79.338,4
7801,7801,4q3ewBCX7sLwd24euuV69X,Bad Bunny,23XjN1s3DZC8Q9ZwuorYY4,TE DESEO LO MEJOR,2.33,latin,76,2020,98.0,32244734.0,139576,0.763,0.597,-5.054,0.0416,0.158,1.83e-05,0.111,0.194,126.054,4
7802,7802,0KPX4Ucy9dk82uj4GpKesn,Dalex,5cBrOhKDyiJF9bPGUHKkG0,+Linda,2.7,latin,76,2020,84.0,3338975.0,161748,0.66,0.503,-5.501,0.34,0.131,0.0,0.13,0.396,175.896,4
7803,7803,4VMYDCV2IEDYJArk749S6m,Daddy Yankee,6RyaV7owmVU6fzEPE17sF1,Que Tire Pa Lante,3.51,latin,76,2019,91.0,22831280.0,210520,0.658,0.901,-2.814,0.0357,0.0478,0.0,0.12,0.708,93.979,4
7804,7804,04gDigrS5kc9YWfZHwBETP,Maroon 5,3kwgqoBqTwoAH4nT29TYrq,Nobody's Love,3.52,pop,76,2020,91.0,30291109.0,211254,0.486,0.567,-6.456,0.0379,0.31,0.0,0.0949,0.154,93.68,4
7805,7805,7tYKF4w9nC0nq9CsPZTHyP,SZA,6gU9OKjOE7ghfEd55oRO57,The Weekend,4.54,pop,76,2017,88.0,5082658.0,272187,0.4,0.366,-9.405,0.0597,0.242,0.0,0.126,0.161,73.313,3
7806,7806,3Nrfpe0tUJi4K4DXYWgMUX,BTS,0ffweDHrg4bZqdG4IfGYuo,Pied Piper,4.09,pop,76,2017,96.0,31623813.0,245621,0.583,0.712,-4.942,0.0326,0.2,0.0,0.268,0.776,94.051,4
7807,7807,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),3.7,pop,76,2011,78.0,7566980.0,221947,0.562,0.939,-4.282,0.0475,0.046,0.0,0.112,0.684,116.044,4
7808,7808,6vWDO969PvNqNYHIOW5v0m,Beyoncé,1z6WtY7X4HQJvzxC4UgkSf,Love On Top,4.46,pop,76,2011,88.0,27048881.0,267413,0.652,0.748,-5.242,0.0887,0.0849,0.0,0.604,0.652,94.1,4
7809,7809,6jTnHxhb6cDCaCu4rdvsQ0,Hot Chelle Rae,2i0AUcEnsDm3dsqLrFWUCq,Tonight Tonight,3.34,pop,76,2011,66.0,516252.0,200467,0.686,0.783,-4.977,0.119,0.0764,0.0,0.163,0.814,99.978,4
7810,7810,12xme1fwd3iGEW7rF9b6tp,Wincent Weiss,5jYDCxuSx1mfApeWA4SlqX,Wer wenn nicht wir,2.73,pop,76,2021,69.0,834141.0,163500,0.721,0.656,-5.861,0.0338,0.118,0.0,0.231,0.772,109.024,4
7811,7811,1BwDWgdDJe3TJXLZkBkpsI,Tusse,5zxZ7M4RgWZUHlMEwac8vt,Voices,3.07,pop,76,2021,63.0,15464.0,184000,0.503,0.759,-5.222,0.0423,0.00237,1.06e-06,0.13,0.396,90.015,4
7812,7812,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,0M3HkE321xpCbCYqVKzr1q,It Will Rain,4.3,pop,76,2011,93.0,29899101.0,257720,0.576,0.835,-6.826,0.0486,0.337,0.0,0.082,0.476,150.017,4
7813,7813,3Nrfpe0tUJi4K4DXYWgMUX,BTS,5hnbE5BF2e8BCk9OMR1UVC,Mikrokosmos,3.74,pop,76,2019,96.0,31623813.0,224225,0.58,0.858,-5.212,0.114,0.125,0.0,0.0502,0.475,174.039,3
7814,7814,6dJeKm76NjfXBNTpHmOhfO,Selena Gomez & The Scene,3TcL0dyCMyr0kyTTc4NLgI,Who Says,3.26,pop,76,2011,71.0,6398084.0,195613,0.682,0.927,-2.915,0.0479,0.0843,0.0,0.149,0.744,101.019,4
7815,7815,5Zq7R5qmi58ByYyBQTlNuk,Lee Brice,14GwnOeC9qYEKEA6uOZepa,One Of Them Girls,3.15,country,76,2020,75.0,1492956.0,188893,0.643,0.79,-6.079,0.0462,0.294,0.0,0.107,0.8,95.987,4
7816,7816,6jJ0s89eD6GaHleKKya26X,Katy Perry,3oL3XRtkP1WVbMxf7dtTdu,The One That Got Away,3.79,pop,76,2012,87.0,18021998.0,227333,0.687,0.792,-4.023,0.0353,0.000802,0.0,0.2,0.864,133.962,4
7817,7817,2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,79MSEdtXuudhGhC5AtG07g,Break from Toronto,1.65,pop,76,2013,81.0,2921372.0,99213,0.596,0.678,-5.18,0.0335,0.0199,0.004,0.418,0.259,117.066,4
7818,7818,0Sv8sjzMHBbAWXt4CGB9Us,Coma_Cose,5qn15Hs4s26YaNd5UWVe00,Fiamme negli occhi,3.43,pop,76,2021,64.0,109374.0,206001,0.683,0.606,-6.473,0.0305,0.0353,1.23e-06,0.131,0.7,104.018,4
7819,7819,4YLtscXsxbVgi031ovDDdh,Chris Stapleton,2UikqkwBv7aIvlixeVXHWt,You Should Probably Leave,3.56,country,76,2020,81.0,3139913.0,213493,0.602,0.477,-8.425,0.032,0.268,3.1e-05,0.173,0.552,183.89,4
7820,7820,4YLtscXsxbVgi031ovDDdh,Chris Stapleton,3TNSVsiFngfe68UJpMq1oS,Starting Over,4.01,country,76,2020,81.0,3139913.0,240413,0.638,0.538,-8.445,0.0315,0.452,0.000415,0.0695,0.318,89.124,4
7821,7821,7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,3GJ4hzg4lrGwU51Y3VARbF,Speechless,3.56,country,76,2018,80.0,2189180.0,213387,0.616,0.438,-5.968,0.0298,0.356,0.0,0.24,0.386,135.929,4
7822,7822,1mfDfLsMxYcOOZkzBxvSVW,Cole Swindell,1irAliF0T8sLIOPJp6n7rU,Single Saturday Night,3.13,country,76,2020,71.0,1551746.0,187684,0.623,0.79,-5.07,0.0473,0.118,0.0,0.226,0.694,81.949,4
7823,7823,2IvkS5MXK0vPGnwyJsrEyV,Eric Church,1kBx9VGumfuvlfqdlAGorE,Hell Of A View,2.92,country,76,2020,78.0,2951894.0,175280,0.689,0.582,-6.778,0.0236,0.119,0.00464,0.101,0.883,99.021,4
7824,7824,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,0sKEilrw1GrBlG6qsTCrP4,865,3.18,country,76,2021,88.0,1678738.0,190680,0.532,0.584,-5.254,0.0248,0.723,0.0,0.101,0.367,88.003,4
7825,7825,6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,65tP0mThMEaHbVIzdYHZYw,What's Your Country Song,2.86,country,76,2021,80.0,3780200.0,171333,0.359,0.706,-6.151,0.0309,0.000602,0.0,0.285,0.479,174.079,4
7826,7826,3Nrfpe0tUJi4K4DXYWgMUX,BTS,0WNGsQ1oAuHzNTk8jivBKW,Spring Day,4.57,pop,76,2017,96.0,31623813.0,274097,0.539,0.846,-3.192,0.0354,0.0063,1.68e-06,0.13,0.46,106.992,4
7827,7827,2Z0lRIqr997lIUiPtrpKCr,Matheus & Kauan,260n4ECk9j4IEvTAVBYojl,Nem Doeu - Ao Vivo,2.89,pop,76,2020,79.0,8613017.0,173503,0.591,0.887,-7.909,0.236,0.145,0.0,0.23,0.659,159.854,4
7828,7828,2UHBgxDvOBaIY7hQ8CEAmW,Anneth,7n5nvulc1oW1ErpeTrNezI,Mungkin Hari Ini Esok Atau Nanti,3.85,pop,76,2020,62.0,170877.0,230883,0.508,0.399,-8.689,0.0377,0.81,1.04e-06,0.07,0.159,123.984,4
7829,7829,5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,69WpV0U7OMNFGyq8I63dcC,Given-Taken,3.05,pop,76,2020,67.0,799974.0,183090,0.631,0.649,-4.939,0.0377,0.17,0.0,0.321,0.459,108.07,4
7830,7830,56ZTgzPBDge0OvCGgMO3OY,Beach House,7H0ya83CMmgFcOhw0UB6ow,Space Song,5.34,pop,76,2015,72.0,1137456.0,320467,0.508,0.792,-7.311,0.0297,0.229,0.124,0.145,0.601,147.067,4
7831,7831,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,5w7wuzMzsDer96KqxafeRK,COPYCAT,3.25,pop,76,2017,92.0,41792604.0,194711,0.679,0.388,-10.977,0.0932,0.353,9.25e-05,0.341,0.234,124.909,4
7832,7832,7gXb99Sf9nNmpNYeAgIQFG,Sub Urban,1y4jsQt7MjnZhiD1L6qFBC,Cradles,3.5,pop,76,2019,73.0,763203.0,209829,0.534,0.589,-1.865,0.325,0.256,6.02e-05,0.176,0.632,78.616,4
7833,7833,6KImCVD70vtIoJWnq6nGn3,Harry Styles,1IF5UcqRO42D12vYwceOY6,From the Dining Table,3.53,pop,76,2017,90.0,14086781.0,211960,0.671,0.156,-16.288,0.0371,0.804,0.0518,0.113,0.201,94.08,4
7834,7834,0m5FakHKCQdA7UN0PIzMcL,Current Joys,6TEiFwaiHERpdfG6WnGed1,New Flesh,2.8,pop,76,2013,72.0,447347.0,167987,0.621,0.594,-16.066,0.0384,0.887,0.498,0.0917,0.698,165.863,4
7835,7835,7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic,3M0lSi5WW79CXQamgSBIjx,Swim,3.81,pop,76,2017,78.0,928656.0,228787,0.666,0.542,-6.429,0.0392,0.27,0.0,0.0765,0.0771,120.134,4
7836,7836,7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic,4HwDCXsMBC7SUdp2WT4MZP,Into It,3.28,pop,76,2017,78.0,928656.0,196767,0.518,0.572,-6.706,0.0416,0.0503,2.41e-05,0.129,0.291,130.053,4
7837,7837,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,2DgdHcjWmO3qd50RzuBLgZ,House of Memories,3.48,pop,76,2016,83.0,10632209.0,208707,0.506,0.817,-5.051,0.0335,0.00272,0.0,0.0486,0.506,109.952,4
7838,7838,1KCSPY1glIKqW2TotWuXOR,P!nk,0Qh38w01QRXK6KHIv0e3hb,What About Us,4.49,pop,76,2017,86.0,10740388.0,269600,0.489,0.588,-6.177,0.0507,0.0285,2.11e-06,0.0906,0.187,113.617,4
7839,7839,0pg0Zm8FsGAYy5kdHuBnSo,salvia palth,7svpAkwc6xaSxlbZ7V7JiS,i was all over her,2.69,pop,76,2013,64.0,224161.0,161463,0.529,0.353,-12.835,0.0292,0.788,0.853,0.116,0.0601,104.557,4
7840,7840,6CwfuxIqcltXDGjfZsMd9A,MARINA,0ZFBKLOZLIM16RAUb5eomN,Bubblegum Bitch,2.58,pop,76,2012,78.0,2535163.0,154667,0.495,0.856,-5.123,0.0311,0.000219,0.0,0.103,0.609,158.024,4
7841,7841,7dGJo4pcD2V6oG8kP0tJRR,Eminem,1v7L65Lzy0j0vdpRjJewt1,"Lose Yourself - From ""8 Mile"" Soundtrack",5.37,hiphop,77,2004,94.0,43747833.0,322227,0.686,0.735,-4.616,0.264,0.00921,0.00066,0.342,0.0596,171.355,4
7842,7842,6GMYJwaziB4ekv1Y6wCDWS,Soulja Boy,66TRwr5uJwPt15mfFkzhbi,Crank That (Soulja Boy),3.7,hiphop,77,2007,72.0,1263435.0,221933,0.736,0.74,-2.18,0.0786,0.515,0.0,0.0468,0.803,140.141,4
7843,7843,3TVXtAsR1Inumwj472S9r4,Drake,466cKvZn1j45IpxDdYZqdA,Toosie Slide,4.12,hiphop,77,2020,98.0,54416812.0,247059,0.83,0.49,-8.82,0.209,0.289,3.04e-06,0.113,0.845,81.604,4
7844,7844,1z7b1Pr1rSlvWRzsW3HOrS,Russ,4cxMGhkinTocPSVVKWIw0d,Losin Control,3.96,hiphop,77,2017,82.0,3963793.0,237507,0.759,0.245,-6.545,0.138,0.515,0.000154,0.102,0.209,96.992,4
7845,7845,5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg,4dVpf9jZjcORqGTLUaeYj9,Plain Jane,2.89,hiphop,77,2017,79.0,2921189.0,173600,0.797,0.844,-5.482,0.275,0.0651,0.0,0.087,0.52,170.142,4
7846,7846,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",3jHdKaLCkuNEkWcLVmQPCX,BEST INTEREST,2.13,hiphop,77,2020,85.0,6122508.0,127921,0.596,0.575,-8.325,0.0514,0.0861,0.000153,0.334,0.34,98.265,3
7847,7847,5ZsFI1h6hIdQRw2ti0hz81,ZAYN,709F3MwiVvLD0LQXeKs5Cz,Vibez,2.72,pop,77,2021,84.0,15390470.0,163127,0.635,0.659,-7.499,0.116,0.242,0.0285,0.105,0.34,96.855,4
